 "concept" , "prefLabel" , "altLabel" , "related" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "decreto" , "https://www.eagle-network.eu/voc/typeins/lod/23" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "decreto" , "https://www.eagle-network.eu/voc/typeins/lod/24" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "decreto" , "https://www.eagle-network.eu/voc/typeins/lod/3" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "decreto" , "https://www.eagle-network.eu/voc/typeins/lod/5" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "decreto" , "https://www.eagle-network.eu/voc/typeins/lod/49" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "decreto" , "https://www.eagle-network.eu/voc/typeins/lod/40" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "decreto" , "https://www.eagle-network.eu/voc/typeins/lod/41" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "decreto" , "https://www.eagle-network.eu/voc/typeins/lod/42" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "decreto" , "https://www.eagle-network.eu/voc/typeins/lod/44" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "decreto" , "https://www.eagle-network.eu/voc/typeins/lod/45" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "atti di collegio" , "https://www.eagle-network.eu/voc/typeins/lod/2" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "atti di collegio" , "https://www.eagle-network.eu/voc/typeins/lod/12" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "atti di collegio" , "https://www.eagle-network.eu/voc/typeins/lod/46" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "atti di collegio" , "https://www.eagle-network.eu/voc/typeins/lod/13" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "atti di collegio" , "https://www.eagle-network.eu/voc/typeins/lod/15" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "atti di collegio" , "https://www.eagle-network.eu/voc/typeins/lod/16" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "atti di collegio" , "https://www.eagle-network.eu/voc/typeins/lod/17" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "atti di collegio" , "https://www.eagle-network.eu/voc/typeins/lod/18" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "atti di collegio" , "https://www.eagle-network.eu/voc/typeins/lod/19" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "atti di collegio" , "https://www.eagle-network.eu/voc/typeins/lod/20" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "atti di collegio" , "https://www.eagle-network.eu/voc/typeins/lod/4" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "atti di collegio" , "https://www.eagle-network.eu/voc/typeins/lod/108" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "atti di collegio" , "https://www.eagle-network.eu/voc/typeins/lod/23" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "atti di collegio" , "https://www.eagle-network.eu/voc/typeins/lod/24" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "atti di collegio" , "https://www.eagle-network.eu/voc/typeins/lod/3" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "atti di collegio" , "https://www.eagle-network.eu/voc/typeins/lod/5" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "atti di collegio" , "https://www.eagle-network.eu/voc/typeins/lod/49" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "atti di collegio" , "https://www.eagle-network.eu/voc/typeins/lod/40" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "atti di collegio" , "https://www.eagle-network.eu/voc/typeins/lod/41" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "atti di collegio" , "https://www.eagle-network.eu/voc/typeins/lod/42" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "atti di collegio" , "https://www.eagle-network.eu/voc/typeins/lod/44" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "atti di collegio" , "https://www.eagle-network.eu/voc/typeins/lod/45" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Fasten / Verzeichnisse," , "https://www.eagle-network.eu/voc/typeins/lod/2" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Fasten / Verzeichnisse," , "https://www.eagle-network.eu/voc/typeins/lod/12" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Fasten / Verzeichnisse," , "https://www.eagle-network.eu/voc/typeins/lod/46" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Fasten / Verzeichnisse," , "https://www.eagle-network.eu/voc/typeins/lod/13" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Fasten / Verzeichnisse," , "https://www.eagle-network.eu/voc/typeins/lod/15" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Fasten / Verzeichnisse," , "https://www.eagle-network.eu/voc/typeins/lod/16" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Fasten / Verzeichnisse," , "https://www.eagle-network.eu/voc/typeins/lod/17" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Fasten / Verzeichnisse," , "https://www.eagle-network.eu/voc/typeins/lod/18" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Fasten / Verzeichnisse," , "https://www.eagle-network.eu/voc/typeins/lod/19" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Fasten / Verzeichnisse," , "https://www.eagle-network.eu/voc/typeins/lod/20" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Fasten / Verzeichnisse," , "https://www.eagle-network.eu/voc/typeins/lod/4" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Fasten / Verzeichnisse," , "https://www.eagle-network.eu/voc/typeins/lod/108" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Fasten / Verzeichnisse," , "https://www.eagle-network.eu/voc/typeins/lod/23" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Fasten / Verzeichnisse," , "https://www.eagle-network.eu/voc/typeins/lod/24" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Fasten / Verzeichnisse," , "https://www.eagle-network.eu/voc/typeins/lod/3" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Fasten / Verzeichnisse," , "https://www.eagle-network.eu/voc/typeins/lod/5" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Fasten / Verzeichnisse," , "https://www.eagle-network.eu/voc/typeins/lod/49" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Fasten / Verzeichnisse," , "https://www.eagle-network.eu/voc/typeins/lod/40" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Fasten / Verzeichnisse," , "https://www.eagle-network.eu/voc/typeins/lod/41" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Fasten / Verzeichnisse," , "https://www.eagle-network.eu/voc/typeins/lod/42" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Fasten / Verzeichnisse," , "https://www.eagle-network.eu/voc/typeins/lod/44" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Fasten / Verzeichnisse," , "https://www.eagle-network.eu/voc/typeins/lod/45" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Fastes, lois, actes" , "https://www.eagle-network.eu/voc/typeins/lod/2" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Fastes, lois, actes" , "https://www.eagle-network.eu/voc/typeins/lod/12" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Fastes, lois, actes" , "https://www.eagle-network.eu/voc/typeins/lod/46" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Fastes, lois, actes" , "https://www.eagle-network.eu/voc/typeins/lod/13" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Fastes, lois, actes" , "https://www.eagle-network.eu/voc/typeins/lod/15" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Fastes, lois, actes" , "https://www.eagle-network.eu/voc/typeins/lod/16" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Fastes, lois, actes" , "https://www.eagle-network.eu/voc/typeins/lod/17" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Fastes, lois, actes" , "https://www.eagle-network.eu/voc/typeins/lod/18" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Fastes, lois, actes" , "https://www.eagle-network.eu/voc/typeins/lod/19" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Fastes, lois, actes" , "https://www.eagle-network.eu/voc/typeins/lod/20" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Fastes, lois, actes" , "https://www.eagle-network.eu/voc/typeins/lod/4" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Fastes, lois, actes" , "https://www.eagle-network.eu/voc/typeins/lod/108" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Fastes, lois, actes" , "https://www.eagle-network.eu/voc/typeins/lod/23" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Fastes, lois, actes" , "https://www.eagle-network.eu/voc/typeins/lod/24" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Fastes, lois, actes" , "https://www.eagle-network.eu/voc/typeins/lod/3" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Fastes, lois, actes" , "https://www.eagle-network.eu/voc/typeins/lod/5" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Fastes, lois, actes" , "https://www.eagle-network.eu/voc/typeins/lod/49" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Fastes, lois, actes" , "https://www.eagle-network.eu/voc/typeins/lod/40" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Fastes, lois, actes" , "https://www.eagle-network.eu/voc/typeins/lod/41" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Fastes, lois, actes" , "https://www.eagle-network.eu/voc/typeins/lod/42" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Fastes, lois, actes" , "https://www.eagle-network.eu/voc/typeins/lod/44" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Fastes, lois, actes" , "https://www.eagle-network.eu/voc/typeins/lod/45" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Gesetze, Akten" , "https://www.eagle-network.eu/voc/typeins/lod/2" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Gesetze, Akten" , "https://www.eagle-network.eu/voc/typeins/lod/12" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Gesetze, Akten" , "https://www.eagle-network.eu/voc/typeins/lod/46" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Gesetze, Akten" , "https://www.eagle-network.eu/voc/typeins/lod/13" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Gesetze, Akten" , "https://www.eagle-network.eu/voc/typeins/lod/15" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Gesetze, Akten" , "https://www.eagle-network.eu/voc/typeins/lod/16" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Gesetze, Akten" , "https://www.eagle-network.eu/voc/typeins/lod/17" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Gesetze, Akten" , "https://www.eagle-network.eu/voc/typeins/lod/18" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Gesetze, Akten" , "https://www.eagle-network.eu/voc/typeins/lod/19" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Gesetze, Akten" , "https://www.eagle-network.eu/voc/typeins/lod/20" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Gesetze, Akten" , "https://www.eagle-network.eu/voc/typeins/lod/4" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Gesetze, Akten" , "https://www.eagle-network.eu/voc/typeins/lod/108" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Gesetze, Akten" , "https://www.eagle-network.eu/voc/typeins/lod/23" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Gesetze, Akten" , "https://www.eagle-network.eu/voc/typeins/lod/24" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Gesetze, Akten" , "https://www.eagle-network.eu/voc/typeins/lod/3" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Gesetze, Akten" , "https://www.eagle-network.eu/voc/typeins/lod/5" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Gesetze, Akten" , "https://www.eagle-network.eu/voc/typeins/lod/49" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Gesetze, Akten" , "https://www.eagle-network.eu/voc/typeins/lod/40" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Gesetze, Akten" , "https://www.eagle-network.eu/voc/typeins/lod/41" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Gesetze, Akten" , "https://www.eagle-network.eu/voc/typeins/lod/42" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Gesetze, Akten" , "https://www.eagle-network.eu/voc/typeins/lod/44" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Gesetze, Akten" , "https://www.eagle-network.eu/voc/typeins/lod/45" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Official text" , "https://www.eagle-network.eu/voc/typeins/lod/2" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Official text" , "https://www.eagle-network.eu/voc/typeins/lod/12" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Official text" , "https://www.eagle-network.eu/voc/typeins/lod/46" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Official text" , "https://www.eagle-network.eu/voc/typeins/lod/13" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Official text" , "https://www.eagle-network.eu/voc/typeins/lod/15" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Official text" , "https://www.eagle-network.eu/voc/typeins/lod/16" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Official text" , "https://www.eagle-network.eu/voc/typeins/lod/17" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Official text" , "https://www.eagle-network.eu/voc/typeins/lod/18" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Official text" , "https://www.eagle-network.eu/voc/typeins/lod/19" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Official text" , "https://www.eagle-network.eu/voc/typeins/lod/20" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Official text" , "https://www.eagle-network.eu/voc/typeins/lod/4" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Official text" , "https://www.eagle-network.eu/voc/typeins/lod/108" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Official text" , "https://www.eagle-network.eu/voc/typeins/lod/23" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Official text" , "https://www.eagle-network.eu/voc/typeins/lod/24" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Official text" , "https://www.eagle-network.eu/voc/typeins/lod/3" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Official text" , "https://www.eagle-network.eu/voc/typeins/lod/5" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Official text" , "https://www.eagle-network.eu/voc/typeins/lod/49" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Official text" , "https://www.eagle-network.eu/voc/typeins/lod/40" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Official text" , "https://www.eagle-network.eu/voc/typeins/lod/41" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Official text" , "https://www.eagle-network.eu/voc/typeins/lod/42" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Official text" , "https://www.eagle-network.eu/voc/typeins/lod/44" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , "Official text" , "https://www.eagle-network.eu/voc/typeins/lod/45" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , επίσημο έγγραφο , "https://www.eagle-network.eu/voc/typeins/lod/2" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , επίσημο έγγραφο , "https://www.eagle-network.eu/voc/typeins/lod/12" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , επίσημο έγγραφο , "https://www.eagle-network.eu/voc/typeins/lod/46" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , επίσημο έγγραφο , "https://www.eagle-network.eu/voc/typeins/lod/13" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , επίσημο έγγραφο , "https://www.eagle-network.eu/voc/typeins/lod/15" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , επίσημο έγγραφο , "https://www.eagle-network.eu/voc/typeins/lod/16" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , επίσημο έγγραφο , "https://www.eagle-network.eu/voc/typeins/lod/17" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , επίσημο έγγραφο , "https://www.eagle-network.eu/voc/typeins/lod/18" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , επίσημο έγγραφο , "https://www.eagle-network.eu/voc/typeins/lod/19" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , επίσημο έγγραφο , "https://www.eagle-network.eu/voc/typeins/lod/20" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , επίσημο έγγραφο , "https://www.eagle-network.eu/voc/typeins/lod/4" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , επίσημο έγγραφο , "https://www.eagle-network.eu/voc/typeins/lod/108" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , επίσημο έγγραφο , "https://www.eagle-network.eu/voc/typeins/lod/23" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , επίσημο έγγραφο , "https://www.eagle-network.eu/voc/typeins/lod/24" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , επίσημο έγγραφο , "https://www.eagle-network.eu/voc/typeins/lod/3" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , επίσημο έγγραφο , "https://www.eagle-network.eu/voc/typeins/lod/5" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , επίσημο έγγραφο , "https://www.eagle-network.eu/voc/typeins/lod/49" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , επίσημο έγγραφο , "https://www.eagle-network.eu/voc/typeins/lod/40" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , επίσημο έγγραφο , "https://www.eagle-network.eu/voc/typeins/lod/41" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , επίσημο έγγραφο , "https://www.eagle-network.eu/voc/typeins/lod/42" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , επίσημο έγγραφο , "https://www.eagle-network.eu/voc/typeins/lod/44" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , επίσημο έγγραφο , "https://www.eagle-network.eu/voc/typeins/lod/45" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , النص الرسمي , "https://www.eagle-network.eu/voc/typeins/lod/2" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , النص الرسمي , "https://www.eagle-network.eu/voc/typeins/lod/12" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , النص الرسمي , "https://www.eagle-network.eu/voc/typeins/lod/46" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , النص الرسمي , "https://www.eagle-network.eu/voc/typeins/lod/13" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , النص الرسمي , "https://www.eagle-network.eu/voc/typeins/lod/15" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , النص الرسمي , "https://www.eagle-network.eu/voc/typeins/lod/16" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , النص الرسمي , "https://www.eagle-network.eu/voc/typeins/lod/17" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , النص الرسمي , "https://www.eagle-network.eu/voc/typeins/lod/18" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , النص الرسمي , "https://www.eagle-network.eu/voc/typeins/lod/19" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , النص الرسمي , "https://www.eagle-network.eu/voc/typeins/lod/20" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , النص الرسمي , "https://www.eagle-network.eu/voc/typeins/lod/4" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , النص الرسمي , "https://www.eagle-network.eu/voc/typeins/lod/108" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , النص الرسمي , "https://www.eagle-network.eu/voc/typeins/lod/23" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , النص الرسمي , "https://www.eagle-network.eu/voc/typeins/lod/24" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , النص الرسمي , "https://www.eagle-network.eu/voc/typeins/lod/3" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , النص الرسمي , "https://www.eagle-network.eu/voc/typeins/lod/5" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , النص الرسمي , "https://www.eagle-network.eu/voc/typeins/lod/49" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , النص الرسمي , "https://www.eagle-network.eu/voc/typeins/lod/40" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , النص الرسمي , "https://www.eagle-network.eu/voc/typeins/lod/41" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , النص الرسمي , "https://www.eagle-network.eu/voc/typeins/lod/42" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , النص الرسمي , "https://www.eagle-network.eu/voc/typeins/lod/44" ,
 "https://www.eagle-network.eu/voc/typeins/lod/1" , "Fasti, Leges, Acta" , النص الرسمي , "https://www.eagle-network.eu/voc/typeins/lod/45" ,
 "https://www.eagle-network.eu/voc/typeins/lod/46" , "Convention de droit local" , "Convención de derecho local" , "https://www.eagle-network.eu/voc/typeins/lod/1" ,
 "https://www.eagle-network.eu/voc/typeins/lod/13" , "Convention internationale" , "Convención internacional" , "https://www.eagle-network.eu/voc/typeins/lod/1" ,
 "https://www.eagle-network.eu/voc/typeins/lod/81" , "Cultual" , "Kultinschrift" , "https://www.eagle-network.eu/voc/typeins/lod/80" ,
 "https://www.eagle-network.eu/voc/typeins/lod/80" , "Weihinschrift" , "Fogadalmi felirat" , "https://www.eagle-network.eu/voc/typeins/lod/81" ,
 "https://www.eagle-network.eu/voc/typeins/lod/80" , "Weihinschrift" , "Fogadalmi felirat" , "https://www.eagle-network.eu/voc/typeins/lod/83" ,
